"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
21,2,1,2,1,2,3,3,3,3,12,6,6,6,6,6,6,1,6,1,5,1,6,"si.supp",5,10,3,"si.opp",5,10,5,5,1,"5fdabb15-78f6-5814-009a-4c7b4ca89669","Money","None"
33,1,1,2,2,3,1,1,1,1,12,2,3,2,5,5,6,4,4,4,2,2,2,"si.opp",3,5.4,4,"si.opp",2,5.2,3,5,6,"5fdabb4e-8af7-5215-dc94-9dec6039d7a5","2010",NA
22,1,1,2,6,3,3,1,3,3,10,1,1,1,4,6,4,2,5,5,6,1,6,"si.opp",4,4.7,3,"control",3,5,3,3,3,"5fdaba9b-11b1-bcb0-0076-39bbb6136342","For fun","None"
37,1,1,2,4,2,3,3,3,3,10,5,3,3,5,5,6,1,6,2,6,1,4,"si.opp",4,7.3,3,"m.supp",5,8.2,5,5,2,"5fdabbf1-7cf7-3641-82d7-739fb1ac7bf8","Pocket change in spare time",NA
43,1,2,2,4,6,1,1,1,2,13,4,4,5,5,2,5,2,1,1,2,2,2,"control",4,8.2,3,"si.supp",4,6,5,5,2,"5fda97b4-4516-acd8-fb9b-02717fce237e","fun","context matters"
16,1,1,2,6,1,3,3,2,2,9,6,4,6,3,4,2,3,4,5,4,5,3,"m.supp",3,1,7,"control",3,1,6,2,2,"5fdabc1f-3b4e-d7ba-75a6-edbbece1babc",NA,"xgjol"
1,1,1,2,2,3,2,1,2,2,3,6,3,3,6,1,2,5,3,1,6,3,3,"control",1,5,3,"m.opp",2,4.8,4,4,1,"5fdabde0-fc1d-0f38-cb11-c8dbdd9305df","Money","Eneh"
27,1,1,2,1,5,3,3,3,3,10,5,5,5,5,5,5,5,5,5,5,5,3,"m.supp",4,7,3,"si.opp",4,7,5,3,2,"5fdabe67-1394-34b9-e3e8-b658a7c0f0d9","dont know","none"
11,2,1,2,6,1,4,3,3,3,11,4,5,3,3,6,6,1,6,6,1,1,4,"si.opp",4,5.8,3,"control",5,5.3,5,2,2,"5fdac05a-0dca-9a78-48e8-f6aeafdd42b6","October ",NA
15,1,1,2,2,4,2,1,3,3,11,1,1,1,2,2,1,2,2,3,1,1,3,"si.opp",1,10,1,"m.supp",1,7.2,1,1,6,"5fdac428-0cd7-10d9-b431-e087fbc898a3","Idk","Bbebbbdb"
38,2,1,2,2,2,2,1,2,2,9,6,3,2,3,6,6,1,4,1,2,1,2,"si.supp",3,4.6,1,"si.opp",3,5.6,4,2,2,"5fdac2ee-5449-fd2e-0e04-1019eb9d3165","Hobby",NA
29,1,1,2,1,2,2,1,1,2,13,4,4,4,2,3,4,5,6,5,4,6,4,"m.supp",3,8.5,1,"m.supp",4,7.3,4,3,2,"5fdac4a3-c03f-cb2e-8d0e-4ae2203f0abd","All good ","All good "
25,1,1,2,2,6,1,2,2,2,13,4,4,5,5,6,2,4,6,5,5,4,5,"m.supp",4,5.3,3,"m.supp",4,8.9,5,5,3,"5fdac80c-206b-4664-07d6-825994647800","to earn extra money",NA
1,1,1,2,6,1,3,3,3,3,9,6,4,5,6,6,6,4,6,4,6,1,6,"m.supp",5,10,3,"m.opp",1,1,5,1,3,"5fdac6e0-5e8b-16f7-684d-57758d0456f4","Extra money","Very interesting"
1,1,1,2,2,4,1,1,1,1,9,6,6,6,6,6,6,1,6,6,1,1,6,"si.opp",5,10,3,"si.opp",3,4.9,5,5,1,"5fdacedb-359a-1054-20d6-2c4b8e1a7dca","2008",NA
17,3,1,2,6,1,4,3,3,3,7,3,4,4,5,5,5,3,4,3,6,3,3,"si.opp",3,6,4,"m.supp",3,5.5,4,2,1,"5fdacc17-71b1-ebb4-2388-1a9a1531f8bb","Extra cash","N/a"
26,3,2,2,1,2,1,2,2,2,12,3,2,6,6,5,6,3,4,2,3,2,3,"si.opp",4,7.9,3,"m.supp",4,6.7,5,4,1,"5fda9e0c-75e6-44aa-71b7-4214c6289a53","needed extra $ and add the time",NA
1,1,1,2,6,1,4,3,3,3,9,6,4,2,6,6,6,6,6,3,6,6,3,"m.supp",3,5.3,3,"m.supp",5,10,5,5,3,"5fdad6da-6958-7c62-bb49-6bd40605f9ca","To pass the time",NA
1,2,2,2,4,4,2,1,2,1,13,4,4,3,4,3,4,3,2,1,2,4,3,"si.opp",3,5.7,6,"si.supp",2,7.6,3,4,3,"5fdae8e2-23f9-1e99-0b8b-f03e13d670fe",NA,"Great "
34,1,1,2,6,3,1,2,1,2,10,5,5,6,6,5,4,3,5,4,6,4,3,"si.opp",5,9.1,3,"m.opp",4,7.3,4,5,1,"5fdb014a-0ffa-0249-59a2-d7a6c8b7761d","to get gift cards","thanks it seems great"
31,1,1,2,6,3,1,1,2,1,10,6,6,6,6,6,3,1,6,6,6,3,6,"m.supp",5,10,3,"control",5,5.5,5,5,2,"5fdb0301-97af-0cbf-47bd-60abd500c6a8","money",NA
37,1,1,2,1,4,1,1,1,1,12,1,4,4,3,4,5,2,5,1,5,4,4,"m.supp",3,6.3,4,"si.opp",3,5.9,5,5,1,"5fdb1844-3df4-bdd8-78f3-37dbb456a705","1998",NA
30,6,1,2,2,3,3,2,1,2,11,5,5,6,6,6,5,2,5,1,2,3,3,"m.supp",4,7.3,3,"si.supp",5,8.3,5,5,2,"5fdb108d-bbd0-1d46-8591-e46cb8f8a957","To help others with my insights and earn a little extra money on the side","The survey timed out at one point and I had to start over"
28,1,1,2,1,7,3,2,3,3,13,5,4,2,6,6,3,3,5,1,3,4,3,"si.supp",3,5.8,3,"m.opp",3,5.5,1,1,3,"5fdcbf48-adbf-bd3c-b9a9-43a3746f3042","i had free times","i enjoyed taking this survey"
1,3,1,2,2,3,2,2,3,3,10,1,1,3,5,5,2,1,1,2,6,1,1,"m.opp",3,5,3,"control",5,7.7,5,2,2,"5fdce1f4-1165-f307-3533-840e494b2182","Earn free bitcoin cash and litecoin ","I think it was straight forward, clearly put, and nothing comes to mind that might improve at this time "
13,1,1,2,1,6,2,1,2,1,13,4,3,4,4,4,2,1,1,1,4,1,2,"si.opp",1,5.5,4,"si.opp",2,6.4,3,3,3,"5fdce319-1380-9bce-b2e6-c42c31504de0","no thing","no thing"
15,1,2,2,2,3,3,3,2,2,11,6,6,6,6,6,6,1,6,3,3,1,6,"si.supp",3,5.7,3,"control",1,1,5,1,2,"5fdce3bd-bb16-200f-d433-cc38c34160b3","November 20, 2020","None"
7,3,1,2,5,4,2,1,2,1,9,6,6,6,1,6,6,6,6,1,1,6,4,"si.supp",3,5,3,"si.supp",5,10,5,5,1,"5fdce381-afc4-f3c3-fa0a-60b179736fd9","To make money and I can't pass an interview because of my nerves.",NA
8,1,2,2,2,3,1,1,1,2,13,3,3,4,4,4,5,5,5,4,6,5,3,"m.opp",4,8.7,3,"m.supp",1,1.2,5,3,2,"5fdce343-5d11-0f84-9b05-874fb18550f7","get paid",NA
1,1,1,2,2,5,2,2,1,2,12,3,3,2,5,4,5,4,4,3,3,3,3,"si.supp",3,6.5,1,"m.supp",2,6.3,3,3,1,"5fdce419-30f7-a163-2357-73d8455aa2c4",NA,"goood"
45,1,2,2,1,4,3,1,2,2,10,6,6,6,6,6,6,1,5,1,6,4,6,"si.opp",4,8.1,3,"m.supp",5,9.8,5,3,4,"5fdce39b-9847-1c10-f2c2-b337ed03fdac","For things to be me busy extra giftcards ","Fun survey good questions "
28,2,1,2,6,1,1,1,1,1,12,6,3,6,6,4,3,6,6,6,6,6,6,"si.supp",4,6.8,3,"m.opp",3,6.7,5,3,3,"5fdce37b-8d5c-03ae-21e2-a9a0f5fbbf8c","Something interesting to pass time ","Great topics "
33,4,2,2,2,5,1,2,1,2,12,4,4,4,6,6,4,4,5,3,4,3,3,"m.supp",3,5.6,3,"m.opp",3,5.5,5,3,2,"5fdce352-3387-22f0-e6af-295075947650","I did one and looked at others after that.",NA
9,1,2,2,2,6,2,1,2,1,10,3,4,3,4,3,5,2,2,2,NA,NA,NA,"m.opp",2,3.5,3,"si.supp",3,5.5,5,4,1,"5fdce4a0-e357-99dd-2cda-cd0fb4ab5020","Back in February ","None "
11,1,2,2,2,3,2,1,2,2,9,1,6,5,2,6,6,1,1,5,5,2,1,"si.opp",4,8.6,3,"m.supp",4,7.9,5,5,2,"5fdce3df-3444-dfa4-818e-c120a09398ee","To make alittle extra cash",NA
1,1,1,2,4,7,2,1,2,2,13,5,5,5,5,4,6,2,6,1,6,2,2,"si.opp",1,2.1,3,"m.supp",1,2,5,4,6,"5fdce3a1-3fe6-c43e-6291-a5dd6f590110",NA,"Obvious from the very far left is this survey.  I am not far right but we do not not need socialism or communism in our free country which also aids the new nazi Germany1, Red China, to take over the World.  Good ole free market capitalism for me.  Live free or die."
52,1,1,2,4,5,2,1,2,2,13,5,5,5,5,6,4,4,5,3,6,5,4,"m.supp",1,1.9,3,"m.opp",4,6.5,5,5,2,"5fdce4a2-ba92-f68e-c689-1976d1656ef6","something to do","none"
52,1,2,2,4,5,2,2,2,2,10,5,6,6,6,6,5,1,4,1,2,1,1,"si.opp",1,1.2,3,"m.supp",3,5.8,5,5,2,"5fdce497-2b50-ee80-8efa-a0e33c2df287","To earn point to cash in.",NA
1,1,2,2,2,1,3,2,3,1,13,2,6,6,5,5,3,3,2,1,6,2,2,"si.supp",4,9.2,3,"m.supp",4,8.5,5,5,2,"5fdce542-4f41-7492-669d-da3b0c454750","Its fun",NA
11,1,2,2,5,1,3,1,3,3,10,6,6,6,6,6,6,1,1,1,4,3,2,"m.supp",4,5.2,3,"control",3,5.2,5,5,3,"5fdce530-2487-b69b-a5b3-3ae064aa99e2","To make extra money","None"
59,1,2,2,4,2,2,2,2,2,11,4,5,5,6,5,5,1,2,1,6,2,1,"si.opp",2,4,3,"si.opp",4,7,5,5,2,"5fdce3c3-9000-f070-6d74-04ca647f415d","to get reward points",NA
55,1,2,2,4,5,2,2,2,2,10,1,4,5,6,6,5,3,5,4,5,4,4,"m.supp",4,7.3,3,"m.opp",2,4.6,5,5,1,"5fdce4d3-a491-c1f4-7bdd-7559b9d86044","prizes","none"
55,1,2,2,4,6,3,1,2,1,13,3,4,3,5,5,5,2,1,1,4,2,1,"si.supp",1,1,3,"si.opp",2,4.6,5,5,2,"5fdce466-8d02-8aa5-202f-950d735c333f","2015",NA
1,3,2,2,1,1,1,1,3,3,10,4,3,3,3,4,3,3,3,3,3,3,3,"si.opp",3,5.7,4,"si.supp",3,6.4,3,2,4,"5fdce62f-6b63-82c8-21f2-b0695205be32","Idk","No"
56,4,1,2,4,2,1,1,2,1,12,6,6,6,6,6,6,1,6,5,6,1,1,"m.opp",5,10,3,"si.supp",5,10,5,5,6,"5fdce56e-4158-5787-7fb0-0b5a0ad55966","To earn some points to redeem for gift cards.",NA
1,2,2,2,2,6,1,1,1,1,14,6,6,6,6,6,6,6,6,6,6,6,6,"control",5,7.9,3,"si.opp",4,8,6,1,4,"5fdce658-c7b6-62ce-63fc-147c463efebf","I know you do mamas buddy and I love mama kisses mama mama kisses kisses mama daddy daddy love you mamas mama mama daddy daddy love you mamas buddy love ","I know mamas mama tyyyyyyy is mamas buddy mama kisses mama daddy mama kisses kisses hugs kisses mama kisses kisses mama daddy daddy mama kisses kisses mama daddy daddy mama kisses kisses mama daddy daddy love mama "
53,1,2,2,4,2,1,1,1,2,12,4,4,5,5,6,5,2,3,3,3,1,2,"m.supp",5,9.7,3,"si.opp",4,8.2,5,5,6,"5fdce576-b61f-e811-4952-02611a265e6f","It was fun",NA
1,2,2,2,2,7,1,1,1,1,14,1,1,1,6,6,1,6,6,6,6,6,6,"si.supp",2,7.3,3,"si.opp",4,5,5,5,1,"5fdce6b4-a092-8c47-d4d0-561adf227ad6","For money ",NA
1,2,2,2,2,7,1,1,1,1,14,1,1,1,6,6,1,6,6,6,6,6,6,"si.supp",2,7.3,3,"si.opp",4,5,5,5,1,"5fdce6b4-a092-8c47-d4d0-561adf227ad6","For money ",NA
1,2,2,2,2,7,1,1,1,1,14,1,1,1,6,6,1,6,6,6,6,6,6,"si.supp",2,7.3,3,"si.opp",4,5,5,5,1,"5fdce6b4-a092-8c47-d4d0-561adf227ad6","For money ","Nah "
1,2,2,2,2,7,1,1,1,1,14,1,1,1,6,6,1,6,6,6,6,6,6,"si.supp",2,7.3,3,"si.opp",4,5,5,5,1,"5fdce6b4-a092-8c47-d4d0-561adf227ad6","For money ","Nah "
49,1,2,2,4,3,2,2,2,1,12,1,4,5,3,3,3,1,3,1,5,1,2,"si.opp",1,3.4,3,"m.supp",4,8.3,5,5,2,"5fdce5a9-6c66-5222-c033-162db57be18b","to earn points and gift cards",NA
1,1,1,2,6,4,3,3,2,2,10,3,4,3,5,5,6,4,4,3,4,4,3,"m.supp",3,3.7,3,"m.opp",3,2.6,5,2,6,"5fdce6a4-1e3a-6bc3-cf7f-a21b0d461fed","Points ","Survey slow"
1,2,2,2,2,1,3,3,3,3,9,6,5,5,2,2,5,2,5,3,5,4,2,"control",1,5.4,5,"m.supp",2,1.7,4,1,2,"5fdce6a4-0603-d13e-f185-13fa1664506b","Two weeks ago ","No"
52,1,1,2,4,2,2,1,2,1,11,1,1,1,5,1,3,1,1,1,1,1,1,"m.opp",1,2.9,3,"si.opp",1,2.8,5,5,5,"5fdce647-6290-63b3-727a-4844b6c6e9af",NA,NA
23,1,1,2,1,6,1,1,3,1,13,4,5,5,5,3,5,5,5,5,5,5,5,"m.opp",5,8.4,3,"si.opp",4,7.3,5,5,1,"5fdce664-7b47-40a3-7aab-ee2b73609ca5","2years ","How to make the best of it and I will be there at the same time"
38,1,2,2,2,2,1,1,1,1,9,6,6,6,6,6,6,6,6,6,6,6,6,"si.opp",5,10,5,"si.opp",5,10,6,2,1,"5fdce6df-2eaf-4a56-3bb5-b26537e4cb81","Points for gift cards","None"
23,1,2,2,1,5,2,1,2,1,12,1,1,1,4,4,2,1,1,1,5,4,1,"si.opp",1,1,3,"m.opp",3,5.6,5,3,1,"5fdce648-2cec-609f-7e72-7bfa27fcf3ee","To get points for a game","I had to push the continue button several times before it would move to the page."
3,2,2,2,5,3,2,1,2,2,11,6,4,4,4,4,4,3,2,3,6,5,4,"m.supp",4,3,4,"control",3,2.5,6,3,5,"5fdce6a9-db89-b17b-947e-a4179beaacd6","So I can get money ",NA
9,2,1,2,2,7,2,1,2,1,15,3,3,2,4,4,4,3,4,2,4,2,4,"si.supp",2,8.8,3,"si.opp",2,6.7,5,1,6,"5fdce6ea-0104-ee6e-3c18-31f20f43598c","To get gold on tsb2020","Are you kool?"
54,1,2,2,4,1,2,1,2,1,9,5,4,6,6,6,3,1,1,1,4,1,1,"si.supp",1,1,3,"m.opp",4,6.8,5,5,6,"5fdce5f7-ee12-5415-7893-3b947a50bdc6","For extra money",NA
54,1,1,2,4,4,2,1,2,2,13,5,5,5,5,5,6,5,6,6,1,5,5,"si.opp",1,1,3,"si.supp",4,7.3,5,5,6,"5fdce63e-6803-fff8-e440-8b4ee1a72d94","for points and gift cards","none"
24,1,2,2,5,1,1,2,3,1,11,1,6,6,6,6,6,2,1,1,6,1,1,"m.opp",5,10,3,"si.opp",5,10,5,1,3,"5fdce745-bc64-ad43-4894-50ad75c2f6e6","2016",NA
24,1,2,2,5,1,1,2,3,1,11,1,6,6,6,6,6,2,1,1,6,1,1,"m.opp",5,10,3,"si.opp",5,10,5,1,3,"5fdce745-bc64-ad43-4894-50ad75c2f6e6","2016",NA
48,2,2,2,4,1,1,1,1,2,10,5,3,5,4,NA,NA,6,6,6,2,6,3,"si.opp",4,5.6,3,"si.opp",4,5.8,1,2,2,"5fdce65a-9a37-3880-9605-2dba55b0cd0a","To gain points ","None"
1,3,2,2,3,3,1,1,2,1,10,4,2,3,3,2,4,3,4,1,NA,NA,NA,"m.supp",3,4.5,2,"si.opp",3,1.4,4,3,2,"5fdce836-6ea4-151b-6bfe-9781bd77e57c",NA,"Ddedr"
17,1,2,2,2,6,1,1,1,2,12,6,6,6,6,6,6,4,6,1,1,3,4,"si.opp",4,5,3,"control",5,10,5,5,1,"5fdce87d-0f40-9f06-e0a6-aaf85486c41b","Bored while nursing, wanting to make a little money ",NA
34,1,2,2,2,5,3,3,2,2,13,6,6,6,6,6,2,1,5,1,2,2,1,"si.opp",5,5.7,3,"m.opp",4,4.6,5,2,3,"5fdce87b-8ed3-8ec1-e20a-c2b31417fbb8","Through a game v",NA
8,2,2,2,2,3,2,2,2,1,10,6,6,1,6,6,6,3,6,6,3,6,6,"m.opp",3,5.4,3,"m.supp",3,5.4,5,5,2,"5fdce8de-b4a6-aef2-b9d4-bca3e8a28c79","For Imvu credits ","No thank you"
1,1,2,2,5,2,2,2,2,2,9,4,3,3,5,3,5,5,4,3,5,4,4,"si.opp",3,6.2,5,"control",3,1.5,5,1,2,"5fdce9d6-9e5b-8fb5-6961-5f5c39851037","Make money","None "
17,1,2,2,2,7,1,2,1,2,15,5,6,6,6,6,4,3,5,3,2,4,2,"m.supp",5,9.1,3,"m.supp",1,2,5,1,2,"5fdce8e9-3b56-6a5b-676f-6a7bedb0514b","Games","None"
34,1,2,2,1,6,1,1,1,1,15,4,3,6,4,4,3,2,4,2,5,2,3,"si.opp",4,7.5,3,"m.opp",4,7.3,5,5,1,"5fdce940-5a3a-62ae-3af3-09c896964b2b","Earn money/points, like to share my opinions.","I couldn't rate either more or less highly because the proposals raised questions that no answers were offered for. I'd need more details to really have a good opinion."
48,1,2,2,4,2,1,1,1,1,12,5,5,6,5,6,2,3,3,2,5,4,4,"control",4,8.3,3,"si.supp",4,8.2,5,5,2,"5fdce927-98c4-92ca-584d-33bed20a551c","chance to earn points for gift cards",NA
43,1,1,2,6,4,1,2,3,3,10,4,4,4,3,5,6,1,2,2,1,1,4,"si.opp",4,7.4,3,"si.opp",4,7.8,5,4,2,"5fdce8c7-de8d-2ca2-1add-f95f3ea52235","Interesting",NA
43,1,1,2,6,4,1,2,3,3,10,4,4,4,3,5,6,1,2,2,1,1,4,"si.opp",4,7.4,3,"si.opp",4,7.8,5,4,2,"5fdce8c7-de8d-2ca2-1add-f95f3ea52235","Interesting",NA
1,1,2,2,3,2,2,1,2,1,2,5,3,2,4,3,3,2,3,1,NA,NA,3,"si.supp",2,7,2,"si.opp",3,6.2,2,2,2,"5fdcea03-3634-c4c1-a01b-7756c1e898a3",NA,"1"
1,1,1,2,2,3,3,2,3,1,11,5,6,6,6,5,4,5,4,2,4,4,2,"m.opp",5,9.5,3,"si.opp",4,7,5,2,2,"5fdce89e-658a-08ad-65c1-2a3e7c44c090",NA,NA
45,1,1,2,4,2,2,2,2,2,10,1,4,5,6,2,2,1,3,2,6,1,2,"control",2,4.5,3,"control",4,8,5,5,6,"5fdce8dd-b0e8-6e05-4312-e2d54148880c","curiosity",NA
42,1,1,2,6,3,2,1,2,1,11,5,4,5,4,3,1,5,6,2,5,4,2,"si.supp",1,1.1,3,"m.supp",4,6,5,5,2,"5fdce752-98a3-e914-9647-5060b6107413","I enjoy surveys and a small income from them pays for my online games.","Very well thought out survey,  but no input of why we felt the way we did on the political topics. "
1,2,2,2,2,2,1,1,2,2,9,5,4,4,4,6,5,3,4,2,5,4,5,"control",4,5.8,3,"si.opp",4,7.4,5,2,6,"5fdcea1a-554b-b5d4-0af8-0e0845637c3e","For gems on games or credits",NA
17,4,2,2,5,1,2,2,2,2,12,5,5,5,6,6,6,2,5,2,1,4,5,"m.opp",5,9.2,3,"si.opp",5,10,5,5,1,"5fdce9d4-eef1-9d6f-46cd-7c41a0d7b518","To complete my daily goals in swagbucks","The survey was fun."
30,1,2,2,2,4,2,2,3,2,11,6,6,6,6,6,3,5,1,2,2,5,1,"m.supp",4,6.9,3,"si.opp",2,4,5,1,1,"5fdce89e-8bd3-6b6e-d48a-cbcc13893f08","For rewards","The political questions were structured very well."
43,1,2,2,1,2,4,3,1,2,10,4,5,6,5,6,5,3,3,1,6,2,3,"m.supp",5,8.9,3,"si.supp",4,7.3,5,1,1,"5fdce8ba-f373-f7ae-8227-e150b0a041b0","Points",NA
3,1,2,2,6,6,1,2,3,2,9,6,6,6,6,5,5,5,6,1,1,4,6,"si.supp",4,6.2,3,"si.opp",5,7.3,5,1,2,"5fdce95b-cdbc-6c2e-6fac-7e67c9bea1ac","IMVU credits ","I do not"
3,1,2,2,6,6,1,2,3,2,9,6,6,6,6,5,5,5,6,1,1,4,6,"si.supp",4,6.2,3,"si.opp",5,7.3,5,1,2,"5fdce95b-cdbc-6c2e-6fac-7e67c9bea1ac","IMVU credits ","I do not"
24,3,2,2,2,6,1,1,1,2,12,6,6,6,6,6,3,2,6,1,6,6,1,"m.opp",5,10,1,"m.opp",5,9.6,6,1,2,"5fdcea05-ef7d-790b-0eb4-57b95848a7e4","For a reward",NA
42,1,1,2,2,5,2,1,2,2,10,4,4,2,4,4,6,1,4,4,4,1,4,"m.supp",3,5.5,3,"si.opp",3,3.7,5,4,2,"5fdcea03-df91-c895-42ba-ed2a15475703",NA,NA
32,1,2,2,2,6,1,1,2,1,11,2,1,1,5,6,4,4,6,6,1,4,6,"m.opp",3,7.4,3,"si.supp",3,7.1,6,1,1,"5fdceaf9-8f02-e2fa-1c50-d5c52893e784","Earn money ",NA
32,1,2,2,2,6,1,1,2,1,11,2,1,1,5,6,4,4,6,6,1,4,6,"m.opp",3,7.4,3,"si.supp",3,7.1,6,1,1,"5fdceaf9-8f02-e2fa-1c50-d5c52893e784","Earn money ",NA
14,1,2,2,2,4,4,2,3,3,11,6,6,6,6,6,5,4,5,3,4,4,3,"control",3,5,3,"si.supp",2,5,5,1,5,"5fdceae6-b523-0a08-fcb6-d0fe5f691486","Rollercoaster tycoon ","No"
14,1,2,2,2,4,4,2,3,3,11,6,6,6,6,6,5,4,5,3,4,4,3,"control",3,5,3,"si.supp",2,5,5,1,5,"5fdceae6-b523-0a08-fcb6-d0fe5f691486","Rollercoaster tycoon ","No"
14,1,2,2,2,4,4,2,3,3,11,6,6,6,6,6,5,4,5,3,4,4,3,"control",3,5,3,"si.supp",2,5,5,1,5,"5fdceae6-b523-0a08-fcb6-d0fe5f691486","Rollercoaster tycoon ","No"
14,1,2,2,2,4,4,2,3,3,11,6,6,6,6,6,5,4,5,3,4,4,3,"control",3,5,3,"si.supp",2,5,5,1,5,"5fdceae6-b523-0a08-fcb6-d0fe5f691486","Rollercoaster tycoon ",NA
7,3,2,2,5,2,1,2,2,2,9,3,3,3,4,6,6,1,3,1,5,2,2,"si.supp",3,7.8,3,"m.supp",5,5.9,5,5,2,"5fdceb00-84f6-48ea-a3f6-4440ac6e4055","Get money during free time ","I don't have any at the moment "
1,1,1,2,3,1,3,3,3,3,10,4,3,3,6,6,6,2,6,2,2,2,4,"m.opp",2,5,3,"si.supp",3,5.2,4,3,6,"5fdceaa7-0d42-7c95-7da9-51f5df760093","For rewards on games",NA
25,1,2,2,6,4,4,3,3,3,9,1,1,1,5,6,6,2,1,1,6,1,1,"control",4,8.5,3,"si.supp",4,7.1,5,4,2,"5fdcea9a-c73b-c0c6-6cb7-00b3fe070791","To help with Christmas ",NA
25,1,2,2,6,4,4,3,3,3,9,1,1,1,5,6,6,2,1,1,6,1,1,"control",4,8.5,3,"si.supp",4,7.1,5,4,2,"5fdcea9a-c73b-c0c6-6cb7-00b3fe070791","To help with Christmas ",NA
25,1,2,2,6,4,4,3,3,3,9,1,1,1,5,6,6,2,1,1,6,1,1,"control",4,8.5,3,"si.supp",4,7.1,5,4,2,"5fdcea9a-c73b-c0c6-6cb7-00b3fe070791","To help with Christmas ",NA
31,1,2,2,2,4,2,2,2,2,12,5,4,5,6,6,2,4,2,3,6,4,2,"si.supp",4,7.9,3,"si.opp",4,7.4,5,3,1,"5fdce94d-1c35-cb71-4db9-9d27965ca950"," I need to earn money","I think the question was well firmed without being monotonous. "
31,1,2,2,2,4,2,2,2,2,12,5,4,5,6,6,2,4,2,3,6,4,2,"si.supp",4,7.9,3,"si.opp",4,7.4,5,3,1,"5fdce94d-1c35-cb71-4db9-9d27965ca950"," I need to earn money","I think the question was well firmed without being monotonous. "
31,1,2,2,2,4,2,2,2,2,12,5,4,5,6,6,2,4,2,3,6,4,2,"si.supp",4,7.9,3,"si.opp",4,7.4,5,3,1,"5fdce94d-1c35-cb71-4db9-9d27965ca950"," I need to earn money","I think the question was well formed without being monotonous. "
31,1,2,2,2,4,2,2,2,2,12,5,4,5,6,6,2,4,2,3,6,4,2,"si.supp",4,7.9,3,"si.opp",4,7.4,5,3,1,"5fdce94d-1c35-cb71-4db9-9d27965ca950"," I need to earn money","I think the question was well formed without being monotonous. "
31,4,2,2,1,5,1,2,1,2,15,5,5,6,5,5,6,4,4,4,4,4,4,"m.opp",4,9.1,3,"m.opp",5,10,5,5,2,"5fdce96f-cd8f-14f2-90c8-6b81ca5a4487","2007","none"
42,1,1,2,4,3,3,2,2,1,9,4,4,3,5,6,4,2,3,6,4,4,5,"m.supp",5,8.2,3,"m.supp",4,8.5,4,5,2,"5fdce9fd-50dd-16a2-7eeb-38d479c7a938","free gift cards",NA
42,1,1,2,4,3,3,2,2,1,9,4,4,3,5,6,4,2,3,6,4,4,5,"m.supp",5,8.2,3,"m.supp",4,8.5,4,5,2,"5fdce9fd-50dd-16a2-7eeb-38d479c7a938","free gift cards",NA
17,1,2,2,5,3,4,1,3,3,10,6,6,6,6,6,3,4,5,2,6,4,2,"si.supp",5,9.5,3,"si.supp",5,9,5,5,6,"5fdceaf9-4101-97ad-2cf7-b7c36bba6746","To get paid and to help production","Great Survey"
32,1,2,2,2,5,3,3,3,3,12,2,3,4,5,3,2,5,4,3,4,2,2,"m.supp",3,2.5,3,"si.opp",2,1.4,5,3,3,"5fdceb49-728c-851d-e206-cc7ec3df4020",NA,"Na"
1,3,2,2,3,6,1,2,1,2,10,6,6,6,6,6,5,3,3,2,1,4,2,"control",3,5,3,"si.supp",3,5,5,2,2,"5fdceb44-8ec8-4389-780f-975785aaae72",NA,NA
47,1,2,2,1,5,2,1,2,1,11,2,4,4,5,6,2,1,2,2,5,2,2,"m.supp",2,3.8,3,"si.supp",4,7.1,5,5,6,"5fdcea3a-1f48-fbf5-21c5-6bf01c266e83","Points","I enjoyed the questions."
51,4,2,2,6,6,3,2,3,3,12,5,5,5,6,6,6,3,4,4,5,4,2,"m.opp",3,5.5,3,"control",5,10,5,5,3,"5fdcea2c-df70-8e0f-b0f0-1743208ffd64","They are interesting and I can earn some rewards for it",NA
15,3,2,2,2,5,3,3,1,2,10,4,4,5,3,3,4,3,5,1,4,3,5,"si.opp",4,6.6,3,"m.opp",5,9.9,5,5,3,"5fdceb32-e751-183c-5114-7780d5c96385",NA,NA
51,1,1,2,4,2,2,2,2,2,9,3,5,6,3,6,4,4,2,4,6,1,2,"m.supp",3,7,3,"si.supp",4,9.2,5,5,3,"5fdce883-58df-9f01-b3f9-4ab25ee9d23e","2017","It was well laid out"
3,2,2,2,3,4,2,1,2,1,11,6,3,3,3,3,4,3,4,3,4,2,4,"si.opp",4,7.8,5,"m.opp",3,7.1,4,3,4,"5fdceba2-9cd8-0166-5b74-a80681f65965","I don't know","I don't know"
15,1,2,2,1,1,2,2,3,3,9,3,3,4,3,6,6,2,5,3,1,1,4,"si.opp",3,6.5,2,"si.supp",3,5.8,5,5,3,"5fdcecc3-dd90-8770-4c62-762feb82e3b5","I wanted to",NA
3,2,2,2,1,1,2,1,1,1,15,3,3,3,2,3,2,3,5,3,3,3,4,"si.opp",2,6.6,2,"si.supp",3,6.2,5,4,2,"5fdced2f-7727-91f6-efb4-92a329b936b5","Because I wanted to save more money ","U,m tbh I’m tryna get done"
